CSG518-1,CSG518-2,CSG518-3,CSG518-4,CSG518-5,CSG518-6,CSG518-7,CSG518-8,grid
-72,-79,-70,-82,-63,-81,-65,-92,B04
-71,-83,-68,-83,-64,-78,-63,-94,B04
-73,-77,-69,-83,-64,-80,-64,-91,B04
-70,-81,-63,-83,-64,-82,-63,-93,B04
-72,-81,-68,-86,-65,-80,-65,-90,B04
-72,-78,-70,-82,-64,-82,-66,-92,B04
-74,-79,-68,-82,-65,-80,-65,-91,B04
-73,-78,-70,-83,-64,-81,-65,-92,B04
-71,-77,-70,-82,-64,-84,-65,-89,B04
-71,-81,-68,-81,-63,-81,-65,-94,B04
-72,-80,-68,-82,-65,-82,-65,-91,B04
-71,-81,-70,-82,-64,-84,-63,-94,B04
-78,-71,-55,-85,-66,-84,-60,-90,B05
-69,-70,-55,-84,-64,-82,-61,-92,B05
-65,-73,-57,-83,-66,-86,-58,-86,B05
-66,-73,-55,-84,-66,-85,-58,-90,B05
-68,-76,-58,-84,-65,-88,-58,-89,B05
-68,-74,-58,-85,-67,-86,-62,-88,B05
-67,-76,-57,-82,-64,-82,-59,-88,B05
-66,-75,-58,-85,-71,-83,-59,-88,B05
-67,-78,-58,-85,-65,-83,-57,-89,B05
-68,-75,-58,-84,-65,-86,-58,-89,B05
-69,-77,-58,-85,-65,-85,-57,-89,B05
-66,-75,-58,-85,-65,-85,-59,-88,B05
-65,-75,-58,-81,-62,-82,-58,-88,B05
-66,-74,-57,-84,-64,-84,-59,-88,B05
-66,-75,-57,-85,-64,-85,-58,-87,B05
-65,-74,-58,-83,-65,-86,-59,-88,B05
-67,-77,-57,-85,-64,-86,-58,-88,B05
-66,-74,-58,-84,-64,-85,-58,-86,B05
-67,-75,-59,-85,-65,-83,-58,-87,B05
-67,-75,-58,-84,-65,-84,-58,-88,B05
-67,-76,-59,-84,-65,-85,-59,-87,B05
-67,-74,-58,-85,-64,-84,-57,-87,B05
-67,-75,-61,-83,-66,-82,-58,-88,B05
-67,-75,-58,-87,-63,-86,-58,-89,B05
-67,-74,-57,-86,-64,-89,-58,-88,B05
-66,-75,-58,-85,-64,-87,-58,-88,B05
-66,-75,-59,-84,-66,-86,-59,-87,B05
-68,-75,-59,-83,-64,-84,-56,-89,B05
-66,-76,-57,-85,-64,-84,-59,-87,B05
-67,-76,-57,-85,-64,-84,-59,-88,B05
-67,-74,-60,-83,-65,-85,-59,-89,B05
-67,-75,-58,-85,-65,-84,-59,-87,B05
-66,-70,-65,-88,-68,-89,-69,-83,B06
-65,-70,-63,-89,-69,-88,-68,-82,B06
-63,-70,-66,-88,-69,-87,-68,-83,B06
-64,-71,-63,-87,-69,-87,-68,-81,B06
-63,-70,-65,-87,-69,-86,-67,-86,B06
-64,-72,-66,-86,-69,-87,-68,-82,B06
-65,-70,-65,-87,-70,-87,-65,-80,B06
-64,-71,-65,-86,-71,-86,-67,-81,B06
-63,-70,-64,-87,-69,-87,-67,-83,B06
-64,-69,-65,-86,-71,-82,-67,-81,B06
-63,-68,-64,-86,-70,-87,-67,-84,B06
-65,-71,-65,-86,-71,-85,-67,-80,B06
-63,-73,-65,-85,-69,-86,-65,-85,B06
-63,-70,-65,-86,-69,-85,-67,-81,B06
-64,-70,-65,-85,-67,-80,-68,-84,B06
-65,-70,-64,-86,-69,-86,-67,-84,B06
-66,-70,-65,-86,-70,-85,-67,-82,B06
-66,-70,-66,-88,-69,-85,-69,-83,B06
-65,-71,-64,-89,-69,-88,-76,-81,B06
-67,-70,-66,-89,-70,-83,-67,-88,B06
-63,-69,-69,-86,-69,-85,-68,-84,B06
-64,-68,-65,-85,-76,-81,-64,-85,B06
-67,-69,-64,-86,-68,-86,-73,-86,B06
-63,-69,-66,-87,-66,-83,-70,-81,B06
-65,-70,-66,-87,-69,-84,-67,-80,B06
-65,-70,-65,-86,-67,-84,-69,-82,B06
-63,-70,-65,-89,-69,-83,-67,-82,B06
-65,-70,-66,-88,-69,-83,-69,-83,B06
-64,-69,-65,-88,-70,-84,-65,-83,B06
-65,-71,-64,-86,-69,-86,-66,-81,B06
-67,-68,-64,-88,-71,-85,-68,-82,B06
-62,-57,-55,-83,-64,-87,-60,-89,B07
-62,-57,-54,-84,-62,-87,-61,-87,B07
-62,-57,-54,-84,-62,-87,-61,-87,B07
-62,-58,-55,-84,-63,-90,-61,-87,B07
-61,-56,-53,-86,-63,-89,-58,-88,B07
-61,-56,-53,-86,-63,-89,-58,-88,B07
-63,-57,-53,-83,-63,-89,-59,-85,B07
-62,-57,-55,-86,-61,-87,-61,-87,B07
-62,-57,-55,-86,-61,-87,-61,-87,B07
-68,-58,-59,-89,-72,-82,-66,-86,B07
-57,-61,-53,-85,-70,-73,-64,-76,B07
-55,-59,-55,-87,-73,-74,-65,-81,B07
-55,-59,-55,-87,-73,-74,-65,-81,B07
-56,-59,-53,-82,-74,-74,-65,-81,B07
-54,-59,-54,-85,-73,-72,-69,-81,B07
-54,-59,-54,-85,-73,-72,-69,-81,B07
-57,-59,-54,-83,-73,-71,-62,-81,B07
-56,-59,-55,-83,-90,-70,-62,-83,B07
-55,-60,-55,-85,-75,-74,-62,-83,B07
-55,-60,-55,-85,-75,-74,-62,-83,B07
-57,-59,-55,-85,-85,-72,-62,-82,B07
-60,-61,-54,-88,-72,-74,-61,-83,B07
-66,-67,-61,-82,-72,-83,-60,-83,B07
-66,-67,-61,-82,-72,-83,-60,-83,B07
-71,-70,-59,-89,-67,-73,-57,-92,B07
-67,-53,-53,-80,-67,-72,-58,-94,B07
-67,-53,-53,-80,-67,-72,-58,-94,B07
-70,-52,-54,-90,-65,-72,-60,-90,B07
-71,-62,-55,-90,-70,-79,-63,-93,B07
-70,-62,-54,-89,-68,-82,-66,-88,B07
-70,-62,-54,-89,-68,-82,-66,-88,B07
-70,-60,-56,-90,-68,-77,-65,-90,B07
-67,-72,-71,-91,-79,-93,-70,-93,B08
-67,-74,-66,-88,-79,-86,-69,-91,B08
-67,-71,-70,-89,-80,-91,-70,-89,B08
-66,-70,-70,-92,-78,-93,-68,-87,B08
-67,-72,-67,-91,-81,-91,-70,-89,B08
-67,-72,-68,-88,-76,-94,-70,-90,B08
-67,-72,-69,-87,-81,-92,-69,-94,B08
-65,-72,-70,-88,-80,-95,-70,-91,B08
-65,-72,-70,-90,-81,-91,-67,-89,B08
-67,-72,-71,-90,-81,-88,-70,-88,B08
-67,-73,-69,-90,-80,-88,-68,-88,B08
-66,-73,-67,-89,-81,-88,-67,-87,B08
-65,-72,-68,-88,-80,-86,-69,-89,B08
-66,-73,-68,-90,-82,-89,-68,-87,B08
-66,-72,-70,-91,-79,-88,-67,-90,B08
-68,-72,-68,-90,-80,-90,-65,-89,B08
-66,-74,-69,-89,-80,-91,-68,-86,B08
-67,-72,-70,-90,-78,-93,-68,-89,B08
-64,-72,-69,-90,-77,-90,-69,-87,B08
-65,-72,-69,-91,-79,-89,-69,-90,B08
-66,-73,-69,-90,-79,-89,-69,-91,B08
-63,-72,-69,-89,-79,-89,-68,-90,B08
-67,-72,-69,-89,-80,-91,-68,-89,B08
-67,-72,-70,-91,-80,-91,-66,-87,B08
-66,-71,-69,-88,-81,-92,-65,-85,B08
-65,-72,-69,-90,-80,-87,-70,-89,B08
-66,-71,-68,-88,-81,-89,-70,-90,B08
-68,-69,-73,-93,-82,-92,-68,-90,B08
-67,-72,-70,-90,-80,-89,-70,-87,B08
-66,-72,-69,-88,-80,-91,-68,-89,B08
-66,-73,-70,0,-80,-90,-73,-88,B08
-65,-72,-69,0,-79,-89,-71,-88,B08
-76,-85,-75,-90,-72,-74,-82,-92,C00
-75,-88,-75,-89,-72,-69,-84,-91,C00
-78,-87,-78,-92,-73,-70,-88,-92,C00
-77,-86,-73,-94,-75,-69,-84,-92,C00
-79,-86,-75,-92,-72,-70,-91,-91,C00
-76,-88,-77,-90,-74,-68,-86,-92,C00
-78,-86,-76,-92,-82,-69,-81,-91,C00
-77,-88,-75,-94,-69,-72,-83,-88,C00
-76,-87,-75,-92,-70,-73,-87,-93,C00
-78,-87,-77,-90,-69,-68,-83,-90,C00
-82,-90,-74,-90,-70,-76,-83,-91,C00
-82,-88,-74,-92,-68,-72,-90,-94,C00
-82,-84,-76,-91,-68,-66,-88,-90,C00
-82,-84,-84,-94,-69,-69,-81,-92,C00
-77,-87,-73,-93,-70,-68,-84,-93,C00
-80,-86,-76,-88,-70,-73,-89,-89,C00
-82,-85,-76,-91,-68,-70,-91,-91,C00
-78,-83,-77,-89,-69,-69,-90,-90,C00
-76,-84,-77,-90,-71,-68,-88,-90,C00
-81,-86,-80,-93,-70,-67,-82,-90,C00
-79,-88,-74,-90,-67,-70,-85,-89,C00
-78,-90,-74,-93,-68,-71,-82,-87,C00
-81,-86,-76,-91,-69,-67,-86,-94,C00
-81,-88,-77,-92,-69,-66,-91,-92,C00
-81,-91,-77,-88,-69,-68,-87,-92,C00
-83,-85,-76,-90,-69,-71,-90,-93,C00
-82,-84,-76,-92,-70,-68,-84,-91,C00
-82,-83,-74,-91,-72,-68,-86,-91,C00
-83,-84,-75,-90,-69,-70,-84,-93,C00
-84,-83,-76,-90,-72,-71,-90,-91,C00
-80,-84,-76,-92,-69,-67,-85,-93,C00
-82,-85,-75,-89,-72,-68,-89,-92,C00
-74,-89,-67,-90,-71,-59,-74,-93,C01
-84,-93,-70,-95,-69,-59,-76,-95,C01
-82,-91,-71,-94,-69,-59,-76,-90,C01
-87,-81,-72,-91,-65,-61,-75,-94,C01
-79,-82,-68,-93,-69,-61,-76,-89,C01
-79,-77,-70,-96,-65,-62,-73,-85,C01
-78,-81,-69,-94,-64,-62,-73,-85,C01
-77,-81,-71,-96,-65,-62,-72,-86,C01
-78,-80,-72,-92,-69,-62,-74,-83,C01
-79,-80,-69,-92,-68,-64,-76,-84,C01
-78,-82,-71,-94,-68,-62,-77,-86,C01
-79,-82,-72,-92,-67,-63,-78,-86,C01
-78,-83,-70,-96,-68,-60,-75,-87,C01
-82,-83,-70,-93,-67,-62,-75,-86,C01
-79,-83,-69,-89,-66,-61,-76,-84,C01
-81,-83,-69,-95,-67,-61,-75,-85,C01
-79,-82,-71,-93,-66,-61,-76,-84,C01
-80,-82,-68,-94,-66,-61,-79,-87,C01
-79,-82,-67,-92,-67,-61,-78,-86,C01
-80,-85,-70,-92,-65,-60,-76,-86,C01
-80,-81,-70,-94,-67,-61,-75,-86,C01
-81,-84,-71,-93,-67,-60,-79,-84,C01
-82,-77,-69,-92,-62,-62,-77,-85,C01
-81,-80,-69,-92,-68,-61,-77,-86,C01
-79,-82,-70,-93,-67,-61,-76,-84,C01
-78,-82,-69,-93,-69,-62,-76,-87,C01
-80,-81,-70,-91,-68,-62,-77,-85,C01
-79,-84,-70,-91,-68,-63,-77,-88,C01
-83,-82,-69,-95,-69,-62,-80,-88,C01
-82,-82,-70,0,-67,-60,-74,-87,C01
-80,-85,-70,0,-65,-59,-74,-89,C01
-81,-85,-71,0,-67,-60,-75,0,C01
-79,-79,-85,-95,-75,-77,-73,-86,C02
-77,-80,-77,-93,-76,-79,-75,-88,C02
-77,-79,-79,-93,-72,-79,-76,-87,C02
-75,-79,-79,-92,-72,-79,-72,-89,C02
-74,-77,-76,-94,-73,-79,-75,-86,C02
-73,-79,-76,-93,-70,-77,-71,-85,C02
-76,-80,-75,-94,-72,-80,-75,-88,C02
-72,-80,-75,-94,-73,-79,-72,-89,C02
-74,-79,-74,-95,-74,-78,-70,-88,C02
-76,-78,-75,-91,-74,-81,-74,-86,C02
-76,-79,-76,-93,-73,-81,-76,-87,C02
-76,-79,-74,-94,-72,-80,-71,-87,C02
-76,-76,-76,-91,-73,-80,-74,-87,C02
-77,-79,-75,-94,-73,-79,-76,-88,C02
-75,-78,-75,-95,-74,-80,-76,-86,C02
-75,-79,-76,-94,-72,-78,-74,-89,C02
-74,-78,-76,-92,-72,-80,-74,-86,C02
-76,-79,-77,-90,-73,-79,-72,-85,C02
-74,-80,-76,-93,-72,-79,-72,-86,C02
-75,-79,-75,-90,-73,-79,-75,-87,C02
-73,-79,-76,-91,-74,-80,-75,-85,C02
-75,-78,-76,-94,-73,-79,-74,-88,C02
-76,-76,-75,-93,-73,-80,-72,-89,C02
-73,-76,-76,-92,-74,-79,-73,-87,C02
-75,-79,-73,-92,-74,-80,-74,-88,C02
-76,-78,-75,-92,-73,-79,-74,-87,C02
-75,-77,-75,-95,-74,-80,-76,-88,C02
-76,-79,-76,-92,-72,-80,-74,-88,C02
-79,-79,-75,-91,-70,-81,-73,-87,C02
-75,-79,-73,-93,-70,-79,-73,-87,C02
-75,-76,-75,-90,-72,-80,-74,-87,C02
-74,-77,-74,-90,-73,-79,-73,-87,C02
-76,-77,-78,0,-70,-79,-75,0,C02
-67,-80,-76,-87,-73,-83,-81,-93,C03
-69,-82,-73,-88,-73,-83,-75,-91,C03
-67,-80,-80,-87,-69,-82,-83,-90,C03
-69,-82,-74,-88,-70,-83,-80,-91,C03
-68,-81,-78,-87,-72,-81,-70,-91,C03
-70,-77,-73,-85,-70,-86,-71,-90,C03
-66,-80,-73,-88,-72,-84,-76,-92,C03
-67,-79,-69,-85,-71,-82,-74,-88,C03
-69,-79,-75,-88,-69,-88,-73,-89,C03
-67,-80,-75,-87,-71,-90,-72,-90,C03
-68,-79,-80,-86,-72,-91,-72,-90,C03
-68,-83,-75,-89,-74,-86,-79,-89,C03
-70,-82,-79,-87,-70,-86,-80,-90,C03
-69,-80,-77,-89,-73,-89,-74,-88,C03
-69,-80,-76,-88,-70,-85,-72,-93,C03
-68,-79,-75,-87,-72,-90,-76,-91,C03
-68,-84,-75,-88,-72,-89,-68,-89,C03
-70,-78,-75,-88,-71,-86,-76,-91,C03
-68,-82,-75,-89,-72,-86,-79,-92,C03
-68,-83,-75,-90,-72,-85,-75,-90,C03
-69,-82,-76,-87,-72,-84,-75,-90,C03
-67,-77,-75,-89,-74,-89,-76,-92,C03
-68,-83,-79,-89,-73,-89,-81,-90,C03
-67,-81,-74,-87,-73,-86,-76,-92,C03
-74,-82,-73,-89,-71,-89,-77,-89,C03
-70,-81,-75,-84,-73,-87,-74,-89,C03
-69,-81,-72,-89,-71,-83,-76,-89,C03
-67,-81,-73,-87,-73,-83,-75,-89,C03
-68,-80,-73,-88,-73,-81,-74,-90,C03
-69,-78,-77,-89,-73,-87,-76,-90,C03
-67,-79,-79,-87,-72,-88,-77,-90,C03
-68,-88,-80,-87,-74,-90,-78,-90,C03
-77,-75,-68,-86,-64,-85,-50,-81,C04
-76,-73,-67,-82,-66,-91,-50,-83,C04
-85,-75,-67,-88,-63,-87,-51,-82,C04
-76,-69,-66,-86,-73,-89,-49,-88,C04
-77,-72,-66,-85,-64,-85,-51,-83,C04
-78,-74,-70,-86,-64,-86,-50,-83,C04
-79,-72,-67,-86,-65,-83,-50,-83,C04
-78,-71,-69,-87,-65,-85,-50,-84,C04
-78,-73,-68,-87,-65,-85,-50,-84,C04
-75,-72,-71,-83,-65,-85,-50,-84,C04
-82,-72,-65,-86,-65,-79,-51,-84,C04
-79,-70,-67,-87,-64,-85,-51,-84,C04
-74,-73,-71,-85,-65,-81,-51,-82,C04
-79,-76,-72,-84,-66,-82,-51,-85,C04
-76,-71,-72,-82,-63,-85,-50,-83,C04
-77,-73,-68,-85,-65,-81,-51,-86,C04
-78,-73,-67,-89,-62,-83,-50,-85,C04
-75,-73,-69,-87,-65,-85,-50,-85,C04
-77,-72,-67,-81,-64,-86,-50,-85,C04
-79,-73,-67,-86,-66,-81,-49,-83,C04
-77,-73,-65,-88,-66,-83,-48,-81,C04
-76,-73,-69,-85,-64,-79,-52,-84,C04
-81,-73,-70,-87,-63,-82,-49,-83,C04
-79,-73,-67,-86,-65,-84,-50,-84,C04
-81,-73,-69,-87,-64,-83,-49,-83,C04
-79,-73,-69,-85,-64,-84,-49,-82,C04
-80,-72,-70,-86,-64,-89,-50,-88,C04
-80,-73,-70,-88,-62,-83,-50,-83,C04
-79,-74,-67,-87,-64,-87,-49,-82,C04
-78,-73,-69,-87,-66,-83,-50,-82,C04
-79,-72,-70,-86,-64,-86,-49,-83,C04
-79,-75,-69,-88,-64,-83,-49,-83,C04
-75,-75,-73,-89,-63,-77,-61,-88,C05
-71,-81,-71,-88,-66,-77,-59,-85,C05
-72,-77,-75,-88,-65,-81,-60,-83,C05
-71,-75,-71,-88,-65,-78,-58,-85,C05
-69,-76,-72,-88,-67,-85,-59,-84,C05
-76,-79,-70,-89,-64,-80,-61,-86,C05
-72,-75,-70,-91,-67,-78,-60,-83,C05
-74,-78,-74,-89,-68,-79,-60,-87,C05
-73,-77,-71,-93,-68,-81,-61,-85,C05
-72,-77,-73,-90,-68,-79,-60,-84,C05
-73,-76,-72,-91,-69,-81,-63,-84,C05
-74,-77,-74,-91,-67,-80,-59,-86,C05
-73,-79,-74,-89,-67,-80,-59,-85,C05
-71,-77,-72,-89,-67,-78,-60,-83,C05
-71,-78,-71,-90,-67,-81,-59,-87,C05
-69,-77,-72,-90,-68,-81,-57,-83,C05
-76,-75,-67,-90,-66,-77,-58,-83,C05
-78,-75,-73,-90,-69,-77,-58,-83,C05
-76,-74,-71,-88,-64,-78,-57,-82,C05
-75,-72,-70,-87,-63,-78,-56,-84,C05
-72,-74,-64,-87,-68,-77,-58,-83,C05
-77,-76,-67,-88,-65,-77,-57,-84,C05
-72,-75,-67,-91,-66,-75,-57,-85,C05
-73,-75,-72,-88,-64,-79,-58,-83,C05
-73,-76,-69,-90,-64,-79,-57,-84,C05
-76,-75,-71,-91,-68,-81,-56,-84,C05
-74,-75,-69,-91,-66,-81,-56,-83,C05
-76,-76,-71,-89,-70,-87,-62,-85,C05
-72,-76,-71,-89,-66,-82,-61,-84,C05
-71,-75,-72,-92,-65,-81,-59,-82,C05
-74,-76,-70,-91,-65,-80,-57,-86,C05
-73,-75,-72,-89,-67,-85,-58,-86,C05
-74,-77,-70,-90,-67,-77,-58,-89,C05
-66,-77,-50,-87,-69,-82,-64,-81,C06
-67,-78,-52,-87,-70,-82,-63,-84,C06
-64,-76,-50,-89,-69,-83,-61,-76,C06
-66,-80,-51,-88,-69,-85,-63,-82,C06
-67,-81,-50,-91,-70,-85,-64,-81,C06
-67,-82,-50,-91,-70,-83,-64,-79,C06
-67,-82,-50,-92,-68,-84,-62,-81,C06
-68,-84,-50,-90,-68,-88,-62,-88,C06
-68,-79,-51,-91,-68,-84,-63,-80,C06
-69,-83,-50,-91,-69,-88,-63,-79,C06
-68,-84,-51,-89,-70,-88,-63,-79,C06
-68,-82,-52,-89,-69,-85,-63,-85,C06
-68,-84,-52,-88,-67,-85,-63,-81,C06
-67,-84,-51,-89,-70,-83,-64,-79,C06
-68,-80,-50,-90,-70,-85,-64,-82,C06
-67,-82,-51,-91,-70,-85,-62,-84,C06
-67,-88,-52,-87,-70,-90,-63,-85,C06
-67,-81,-51,-89,-71,-84,-62,-78,C06
-68,-81,-51,-90,-69,-83,-63,-81,C06
-68,-82,-48,-87,-70,-85,-64,-81,C06
-67,-82,-50,-88,-70,-83,-63,-80,C06
-66,-81,-51,-89,-70,-83,-63,-81,C06
-66,-82,-52,-87,-70,-83,-63,-85,C06
-67,-80,-51,-88,-69,-86,-63,-81,C06
-66,-82,-51,-89,-69,-85,-63,-78,C06
-67,-79,-51,-87,-72,-83,-63,-80,C06
-65,-81,-51,-87,-72,-85,-63,-79,C06
-66,-83,-51,-90,-70,-84,-63,-80,C06
-68,-81,-51,-90,-69,-84,-63,-84,C06
-68,-81,-51,-88,-71,-84,-63,-80,C06
-68,-81,-48,-92,-69,-85,-62,-76,C06
-68,-83,-50,-89,-69,-85,-64,-85,C06
-68,-82,-51,0,-70,-86,-61,-82,C06
-82,-66,-71,-82,-78,-80,-70,-86,C07
-76,-70,-78,-86,-73,-75,-71,-87,C07
-78,-69,-77,-86,-76,-79,-73,-76,C07
-77,-70,-72,-85,-78,-82,-82,-81,C07
-68,-71,-71,-84,-72,-81,-83,-83,C07
-70,-70,-69,-85,-70,-82,-76,-81,C07
-64,-70,-69,-84,-71,-81,-75,-81,C07
-69,-70,-71,-90,-73,-86,-79,-86,C07
-71,-71,-71,-90,-74,-80,-83,-87,C07
-71,-70,-72,-89,-72,-80,-82,-87,C07
-71,-69,-71,-90,-73,-81,-81,-87,C07
-65,-71,-70,-90,-73,-81,-83,-89,C07
-72,-68,-73,-90,-74,-80,-83,-88,C07
-71,-71,-71,-90,-72,-79,-82,-88,C07
-70,-71,-70,-91,-72,-81,-82,-87,C07
-69,-69,-70,-89,-73,-81,-79,-87,C07
-71,-70,-73,-88,-72,-78,-84,-88,C07
-70,-68,-71,-94,-72,-80,-83,-87,C07
-69,-71,-69,-88,-72,-79,-83,-88,C07
-71,-69,-70,-92,-72,-81,-82,-88,C07
-69,-70,-69,-90,-69,-80,-79,-88,C07
-70,-71,-71,-93,-72,-79,-80,-86,C07
-69,-70,-71,-92,-71,-80,-80,-89,C07
-70,-71,-71,-89,-72,-80,-76,-88,C07
-70,-70,-68,-90,-73,-81,-80,-87,C07
-66,-71,-69,-90,-72,-87,-79,-88,C07
-68,-71,-69,-92,-72,-81,-79,-87,C07
-69,-72,-70,-88,-72,-81,-78,-86,C07
-68,-71,-67,-91,-71,-80,-82,-87,C07
-70,-72,-70,-91,-71,-79,-78,-89,C07
-66,-71,-70,-90,-70,-77,-79,-87,C07
-70,-71,-70,0,-71,-80,-78,-87,C07
-64,-78,-68,-91,-76,-87,-79,-84,C08
-66,-78,-72,-89,-80,-86,-80,-82,C08
-69,-77,-67,-87,-83,-82,-83,-86,C08
-67,-75,-63,-92,-77,-88,-80,-90,C08
-67,-76,-69,-88,-80,-86,-78,-84,C08
-66,-76,-71,-88,-77,-86,-77,-83,C08
-67,-75,-70,-92,-78,-86,-78,-83,C08
-66,-78,-70,-89,-85,-85,-79,-85,C08
-66,-76,-71,-87,-83,-84,-82,-84,C08
-64,-86,-71,-87,-81,-85,-78,-81,C08
-64,-84,-71,-87,-80,-85,-77,-82,C08
-64,-86,-71,-86,-80,-83,-78,-82,C08
-65,-81,-70,-91,-81,-84,-78,-83,C08
-62,-82,-70,-92,-82,-85,-79,-84,C08
-65,-82,-72,-89,-81,-84,-76,-85,C08
-65,-85,-69,-91,-79,-84,-77,-83,C08
-65,-82,-70,-90,-78,-85,-79,-83,C08
-64,-79,-70,-90,-82,-85,-76,-84,C08
-64,-82,-69,-88,-79,-84,-78,-82,C08
-65,-80,-70,-87,-81,-84,-79,-83,C08
-63,-92,-71,-87,-82,-84,-75,-84,C08
-66,-83,-67,-86,-75,-84,-80,-86,C08
-66,-82,-71,-85,-79,-83,-78,-84,C08
-63,-84,-71,-87,-82,-83,-78,-83,C08
-63,-81,-72,-86,-79,-82,-78,-85,C08
-64,-83,-71,-90,-79,-84,-79,-86,C08
-64,-85,-70,-91,-79,-84,-79,-86,C08
-62,-86,-71,-94,-78,-83,-81,-85,C08
-60,-84,-71,-91,-80,-84,-77,-85,C08
-63,-80,-71,-89,-78,-82,-76,-85,C08
-65,-85,-71,-91,-75,-84,-79,-84,C08
-64,-79,-71,-92,-77,-84,-80,-85,C08
-70,-84,-76,-92,-78,-59,-70,-92,D00
-74,-84,-75,-94,-75,-65,-72,-88,D00
-73,-85,-74,-90,-75,-64,-71,-87,D00
